SMSA	PERSON	PASS	TRAN	TIMEJ	DISTJ	WHHRW	WHHRB	AMPM	HJOB	VEHCL	WHDY	WHOME	WTIME	JTRAN	JVEHCL	JPASS	JTIMEJ	JDISTJ	JWTIME	JWHHRW	JWHHRB	JWHDY	CONTROL
5560	1	 	10	15	3	 	2	1	1	B	B	2	0815	 	 	 	 	 	 	 	 	 	000000017623
5560	2	 	1	25	5	 	2	1	1	1	B	2	0815	 	 	 	 	 	 	 	 	 	000000017623
5560	1	 	1	10	5	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000017625
5560	1	 	2	15	5	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000017627
5560	1	2	2	15	4	 	0	2	1	2	B	2	0400	 	 	 	 	 	 	 	 	 	000000017628
5560	1	 	1	15	10	 	0	1	1	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000017631
5560	2	 	2	10	6	 	2	1	1	1	B	2	0820	 	 	 	 	 	 	 	 	 	000000017635
5560	2	 	6	30	6	 	0	1	1	B	B	2	0815	 	 	 	 	2	 	 	 	 	000000017637
5560	1	 	2	5	3	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000017638
5560	2	 	12	996	996	10	10	B	1	B	0	1	B	 	 	 	1	1	 	 	 	 	000000017639
5560	1	 	1	10	5	1	0	1	1	1	0	1	0900	 	 	 	 	 	 	 	 	 	000000017640
5560	2	 	12	996	996	14	14	B	1	B	5	1	B	 	 	 	1	1	 	 	 	 	000000017640
5560	1	 	1	20	6	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000017642
5560	1	 	11	7	0	3	0	1	1	B	0	1	0820	 	 	 	 	1	 	 	 	 	000000017644
5560	1	 	1	15	4	 	15	2	1	1	B	2	0230	 	 	 	 	 	 	 	 	 	000000017645
5560	1	 	4	90	15	1	0	1	1	B	0	1	0930	 	 	 	 	 	 	 	 	 	000000017649
5560	2	 	11	20	1	 	0	2	1	B	B	2	0330	 	 	 	 	 	 	 	 	 	000000017649
5560	3	 	1	20	15	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000017649
5560	1	 	9	6	1	 	0	1	1	B	B	2	0800	 	 	 	 	 	 	 	 	 	000000017650
5560	2	 	9	10	2	6	0	1	1	B	0	1	1000	 	 	 	 	 	 	 	 	 	000000017650
5560	1	 	1	10	5	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000017652
5560	1	 	4	40	7	 	2	1	2	B	B	2	0630	 	 	 	 	 	 	 	 	 	000000017655
5560	1	 	1	20	3	7	16	1	2	1	0	1	0710	 	 	 	 	 	 	 	 	 	000000017656
5560	2	 	9	7	1	 	2	1	1	B	B	2	0830	 	 	 	 	 	 	 	 	 	000000017657
5560	1	 	1	10	10	 	0	1	1	1	B	2	0830	 	 	 	 	 	 	 	 	 	000000017660
5560	2	 	1	10	10	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000017660
5560	2	 	1	3	2	4	0	1	1	1	0	1	0630	 	 	 	 	 	 	 	 	 	000000017661
5560	1	 	1	10	1	 	1	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000017666
5560	2	 	1	15	2	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000017666
5560	1	 	9	6	1	30	0	1	1	B	5	1	1000	 	 	 	 	 	 	 	 	 	000000017673
5560	1	 	1	15	5	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000017674
5560	1	 	1	25	4	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000017676
5560	1	2	1	10	3	 	0	1	1	2	B	2	0800	 	 	 	 	 	 	 	 	 	000000017678
5560	3	 	1	20	12	45	45	1	2	1	2	1	0900	 	 	 	 	 	 	 	 	 	000000017679
5560	1	 	1	5	3	10	0	1	1	1	1	1	0900	 	 	 	 	 	 	 	 	 	000000017680
5560	2	 	1	5	3	10	10	1	1	1	0	1	0945	 	 	 	 	 	 	 	 	 	000000017680
5560	1	 	1	2	0	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000017683
5560	2	 	1	20	5	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000017683
5560	1	 	12	996	996	 	 	B	1	B	7	1	B	 	 	 	1	1	 	1	1	 	000000017684
5560	2	 	1	20	12	3	3	1	1	1	2	1	0900	 	 	 	 	 	 	 	 	 	000000017684
5560	1	 	12	996	996	 	25	B	1	B	B	2	B	 	 	 	1	1	 	 	 	 	000000017686
5560	2	 	3	10	4	 	10	D	2	1	B	2	D	 	 	 	 	 	 	 	 	 	000000017686
5560	3	 	3	2	1	 	0	D	1	1	B	2	D	 	 	 	 	 	 	 	 	 	000000017686
5560	1	 	1	10	4	2	0	1	1	1	0	1	0800	 	 	 	 	 	 	 	 	 	000000017687
5560	2	 	1	60	60	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000017691
5560	1	 	1	5	2	 	0	1	1	1	B	2	0815	 	 	 	 	 	 	 	 	 	000000017692
5560	1	 	1	10	4	4	0	1	1	1	0	1	0815	 	 	 	 	 	 	 	 	 	000000017695
5560	2	 	1	30	17	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000017697
5560	3	 	1	20	10	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000017697
5560	1	 	1	20	12	2	0	1	1	1	0	1	0730	 	 	 	 	 	 	 	 	 	000000017698
5560	1	 	2	15	5	 	20	1	2	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000017699
5560	2	 	1	30	20	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000017699
5560	1	 	1	1	0	 	0	1	1	1	B	2	0855	 	 	 	 	 	 	 	 	 	000000008669
5560	1	 	1	10	5	 	0	1	1	1	B	2	0930	 	 	 	 	 	 	 	 	 	000000017703
5560	1	 	1	12	5	20	20	1	1	1	0	1	0715	 	 	 	 	 	 	 	 	 	000000017704
5560	2	 	1	12	5	 	0	1	1	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000017704
5560	1	 	4	25	3	 	0	1	1	B	B	2	0615	 	 	 	 	 	 	 	 	 	000000017706
5560	2	 	1	10	3	 	0	1	1	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000017706
5560	1	 	1	15	3	 	0	1	2	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000017709
5560	1	 	2	10	8	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000017711
5560	2	 	1	5	2	 	0	2	1	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000017717
5560	3	 	4	15	5	 	0	1	2	B	B	2	0830	 	 	 	 	 	 	 	 	 	000000017717
5560	1	 	1	25	15	5	45	1	2	1	0	1	0800	 	 	 	 	 	 	 	 	 	000000017718
5560	2	 	1	7	6	 	0	1	1	1	B	2	0650	 	 	 	 	 	 	 	 	 	000000017718
5560	1	 	2	25	10	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000017720
5560	2	 	1	15	5	4	0	1	1	1	1	1	0830	 	 	 	 	 	 	 	 	 	000000017720
5560	1	 	1	15	2	 	2	1	1	1	B	2	0930	 	 	 	 	 	 	 	 	 	000000017721
5560	1	 	1	15	5	15	0	1	1	1	0	1	0545	 	 	 	 	 	 	 	 	 	000000017723
5560	1	 	1	2	1	8	0	1	1	1	2	1	0650	 	 	 	 	 	 	 	 	 	000000017724
5560	1	 	9	5	0	7	0	1	1	B	0	1	0730	 	 	 	 	 	 	 	 	 	000000017726
5560	2	3	2	10	2	10	0	1	1	2	0	1	0730	 	 	 	 	 	 	 	 	 	000000017726
5560	1	 	12	996	996	 	 	B	1	B	7	1	B	 	 	 	1	1	 	1	1	 	000000017727
5560	1	 	1	10	4	35	0	1	2	1	7	1	0900	 	 	 	 	 	 	 	 	 	000000017728
5560	2	 	1	8	2	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000017728
5560	1	 	1	10	3	 	0	1	1	1	B	2	0720	 	 	 	 	 	 	 	 	 	000000008676
5560	1	 	2	15	6	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000017729
5560	2	 	2	20	20	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000017729
5560	1	 	3	30	10	 	2	1	1	1	B	2	1100	 	 	 	 	 	 	 	 	 	000000017731
5560	2	 	9	15	2	 	2	2	1	B	B	2	0700	 	 	 	 	 	 	 	 	 	000000017731
5560	1	 	4	40	6	 	0	1	1	B	B	2	0800	 	 	 	 	 	 	 	 	 	000000017733
5560	2	 	1	5	1	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000017733
5560	1	 	2	15	3	8	0	1	1	1	0	1	0715	 	 	 	 	 	 	 	 	 	000000017738
5560	1	 	11	10	0	 	2	1	1	B	B	2	R	 	 	 	 	 	 	 	 	 	000000017740
5560	1	 	4	45	10	 	0	1	1	B	B	2	0820	 	 	 	 	 	 	 	 	 	000000017742
5560	1	 	2	10	5	 	0	1	1	1	B	2	0510	 	 	 	 	 	 	 	 	 	000000017744
5560	2	2	1	20	10	 	0	1	1	2	B	2	0400	 	 	 	 	 	 	 	 	 	000000017744
5560	1	 	2	90	90	6	0	1	2	1	0	1	0500	 	 	 	 	 	 	 	 	 	000000008680
5560	2	 	3	20	10	 	2	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000008680
5560	1	 	1	20	18	 	0	1	1	1	B	2	0425	 	 	 	 	 	 	 	 	 	000000017749
5560	1	 	1	12	5	 	0	1	1	1	B	2	0945	 	 	 	 	 	 	 	 	 	000000017753
5560	1	 	1	10	5	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000017759
5560	1	 	9	25	3	 	0	2	1	B	B	2	0830	 	 	 	 	 	 	 	 	 	000000017763
5560	2	 	4	15	2	 	2	1	1	B	B	2	0900	 	 	 	 	 	 	 	 	 	000000017763
5560	3	 	9	15	3	 	2	1	1	B	B	2	0640	 	 	 	 	 	 	 	 	 	000000017763
5560	4	 	9	15	3	 	1	1	1	B	B	2	0730	 	 	 	 	 	 	 	 	 	000000017763
5560	1	 	1	20	8	 	0	D	1	1	B	2	D	 	 	 	2	2	 	 	 	 	000000017767
5560	1	 	4	10	3	 	0	2	1	B	B	2	0900	 	 	 	 	 	 	 	 	 	000000017771
5560	1	 	2	25	15	 	10	D	2	1	D	1	D	 	 	 	 	2	 	 	 	 	000000008685
5560	1	 	2	15	15	 	70	1	2	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000017776
5560	1	 	1	10	2	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000017777
5560	2	 	1	30	10	 	0	1	2	1	B	2	0745	 	 	 	 	 	 	 	 	 	000000017777
5560	1	 	11	7	0	6	2	1	1	B	0	1	0800	 	 	 	 	 	 	 	 	 	000000017782
5560	2	 	1	15	3	 	2	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000017782
5560	1	 	1	40	35	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000017783
5560	1	 	9	20	3	 	0	1	1	B	B	2	0800	 	 	 	 	 	 	 	 	 	000000017785
5560	1	 	1	10	3	 	0	1	1	1	B	2	0745	 	 	 	 	 	 	 	 	 	000000017787
5560	1	 	1	15	15	1	0	1	1	1	0	1	0830	 	 	 	 	 	 	 	 	 	000000017793
5560	2	 	1	12	12	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000017796
5560	1	 	1	16	12	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000008690
5560	3	 	1	15	12	 	0	1	1	1	B	2	0725	 	 	 	 	 	 	 	 	 	000000008690
5560	4	 	1	15	8	 	0	1	1	1	B	2	1000	 	 	 	 	 	 	 	 	 	000000008690
5560	1	 	1	20	10	 	0	D	1	1	B	2	D	 	 	 	 	 	 	 	 	 	000000017798
5560	2	 	11	10	0	 	0	2	1	B	B	2	0200	 	 	 	 	1	 	 	 	 	000000017798
5560	1	 	4	30	4	 	0	1	1	B	B	2	0745	 	 	 	 	 	 	 	 	 	000000017800
5560	2	 	1	15	15	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000017800
5560	1	2	1	15	5	 	0	1	1	2	B	2	0630	 	 	 	 	 	 	 	 	 	000000017807
5560	1	 	2	90	70	 	0	D	1	1	B	2	D	 	 	 	 	 	 	 	 	 	000000008694
5560	1	 	2	20	12	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000017819
5560	1	3	1	20	20	 	0	1	1	2	B	2	0630	 	 	 	 	 	 	 	 	 	000000018950
5560	1	 	11	15	0	 	0	2	1	B	B	2	0430	 	 	 	 	 	 	 	 	 	000000017824
5560	1	 	4	20	10	 	0	1	1	B	B	2	0715	 	 	 	 	 	 	 	 	 	000000017826
5560	1	 	1	1	0	 	0	1	2	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000017829
5560	1	 	4	10	2	 	0	1	1	B	B	2	0645	 	 	 	 	 	 	 	 	 	000000017838
5560	1	 	11	2	0	 	0	1	1	B	B	2	0830	 	 	 	 	1	 	 	 	 	000000017841
5560	1	 	1	15	8	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000017842
5560	2	 	12	996	996	 	20	B	1	B	B	2	B	 	 	 	1	1	 	 	 	 	000000017842
5560	1	 	2	5	2	 	1	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000017844
5560	2	 	1	5	2	3	0	1	1	1	0	1	0830	 	 	 	 	 	 	 	 	 	000000017844
5560	1	 	1	5	2	 	0	1	1	1	B	2	0955	 	 	 	 	 	 	 	 	 	000000017853
5560	1	 	11	1	0	 	0	1	1	B	B	2	1000	 	 	 	 	1	 	 	 	 	000000017854
5560	3	 	1	20	10	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000017854
5560	1	 	11	5	0	 	2	2	1	B	B	2	1240	 	 	 	 	1	 	 	 	 	000000017855
5560	2	 	2	4	1	 	2	1	1	1	B	2	0830	 	 	 	 	 	 	 	 	 	000000017856
5560	1	 	11	10	0	 	0	1	1	B	B	2	0700	 	 	 	 	1	 	 	 	 	000000017858
5560	2	 	2	45	30	 	0	1	1	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000017858
5560	1	 	1	15	7	 	2	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000017862
5560	1	4	2	45	36	 	2	1	1	2	B	2	0500	 	 	 	 	 	 	 	 	 	000000017869
5560	2	3	1	15	10	 	2	1	1	2	B	2	0615	 	 	 	 	 	 	 	 	 	000000017869
5560	2	 	1	15	4	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000017871
5560	1	2	1	10	3	 	0	1	1	2	D	1	0700	 	 	 	 	2	 	 	 	 	000000017872
5560	1	 	1	15	5	2	0	1	1	1	0	1	1000	 	 	 	 	 	 	 	 	 	000000017875
5560	1	 	1	15	6	 	0	2	1	1	B	2	0300	 	 	 	 	 	 	 	 	 	000000017876
5560	2	 	1	8	4	 	0	1	1	1	B	2	0745	 	 	 	 	 	 	 	 	 	000000017876
5560	1	 	1	76	75	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000017877
5560	1	 	1	15	10	 	2	1	1	1	B	2	0805	 	 	 	 	 	 	 	 	 	000000017878
5560	2	 	1	15	5	 	2	1	1	1	B	2	0830	 	 	 	 	 	 	 	 	 	000000017878
5560	1	 	1	10	2	 	0	2	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000017879
5560	2	 	1	15	3	 	0	2	1	1	B	2	0100	 	 	 	 	 	 	 	 	 	000000017879
5560	1	 	1	10	4	3	3	2	1	1	0	1	1200	 	 	 	 	 	 	 	 	 	000000017882
5560	2	 	1	15	15	 	2	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000017882
5560	1	 	11	2	0	 	0	1	1	B	B	2	0630	 	 	 	 	 	 	 	 	 	000000017883
5560	1	 	1	10	10	15	0	1	2	1	1	1	1000	 	 	 	 	 	 	 	 	 	000000017885
5560	2	 	1	25	13	 	0	2	1	1	B	2	1030	 	 	 	 	 	 	 	 	 	000000017885
5560	4	 	9	15	3	 	2	1	1	B	B	2	0540	 	 	 	 	 	 	 	 	 	000000017885
5560	1	 	4	15	3	 	 	 	1	B	B	 	0200	 	 	 	 	2	1	 	 	 	000000017886
5560	1	 	9	40	5	15	0	1	1	B	3	1	0745	 	 	 	 	 	 	 	 	 	000000017890
5560	1	 	11	15	0	 	2	1	1	B	B	2	0800	 	 	 	 	 	 	 	 	 	000000017901
5560	1	 	2	8	9	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000017903
5560	2	 	1	20	12	 	0	1	1	1	B	2	0700	 	 	 	 	2	 	 	 	 	000000018952
5560	1	 	1	10	2	 	0	1	1	1	B	2	1045	 	 	 	 	 	 	 	 	 	000000017911
5560	1	 	1	5	4	 	0	1	1	1	B	2	0745	 	 	 	 	 	 	 	 	 	000000017912
5560	2	 	1	20	16	 	0	1	1	1	B	2	0745	 	 	 	 	 	 	 	 	 	000000017912
5560	1	 	1	20	10	10	0	1	2	1	0	1	0900	 	 	 	 	 	 	 	 	 	000000017915
5560	1	 	2	5	4	 	0	1	1	1	B	2	0845	 	 	 	 	 	 	 	 	 	000000017918
5560	1	 	10	10	1	15	0	D	2	B	3	1	D	 	 	 	2	2	 	 	 	 	000000017919
5560	1	 	1	15	1	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000017923
5560	1	2	1	10	3	 	0	1	1	2	B	2	0700	 	 	 	 	 	 	 	 	 	000000017924
5560	1	 	1	8	10	 	0	D	1	1	B	2	D	 	 	 	2	 	 	 	 	 	000000017926
5560	1	 	1	15	6	 	0	1	1	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000017928
5560	1	 	1	10	3	5	0	1	1	1	0	1	0700	 	 	 	 	 	 	 	 	 	000000017929
5560	2	 	1	10	3	5	0	1	1	1	0	1	0700	 	 	 	 	 	 	 	 	 	000000017929
5560	1	3	1	120	36	 	0	1	1	2	B	2	0400	 	 	 	 	2	 	 	 	 	000000017931
5560	1	 	1	15	7	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000017938
5560	1	 	1	10	3	 	0	1	1	1	B	2	0300	 	 	 	 	 	 	 	 	 	000000017939
5560	1	 	1	15	9	 	0	2	1	1	B	2	0400	 	 	 	 	 	 	 	 	 	000000017940
5560	1	 	1	10	5	40	5	1	2	1	5	1	0800	 	 	 	 	 	 	 	 	 	000000017949
5560	2	 	1	10	5	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000017949
5560	1	 	1	15	6	 	0	1	1	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000017950
5560	1	2	2	30	3	 	2	1	1	2	B	2	0630	 	 	 	 	 	 	 	 	 	000000017966
5560	2	2	2	15	2	 	0	1	1	2	B	2	0700	 	 	 	2	2	 	 	 	 	000000017967
5560	1	 	4	25	20	 	0	1	1	B	B	2	0815	 	 	 	 	 	 	 	 	 	000000017974
5560	2	 	4	25	20	 	0	1	1	B	B	2	0815	 	 	 	 	 	 	 	 	 	000000017974
5560	2	 	1	20	6	 	0	1	1	1	B	2	0715	 	 	 	2	2	 	 	 	 	000000017976
5560	1	 	1	20	20	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000017978
5560	1	 	1	30	10	 	0	1	1	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000017979
5560	1	 	1	15	10	 	0	1	1	1	B	2	0600	 	 	 	 	 	 	 	 	 	000000017984
5560	1	 	1	15	10	 	0	1	1	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000017985
5560	1	 	1	15	10	3	0	1	2	1	2	1	0800	 	 	 	 	 	 	 	 	 	000000008734
5560	2	2	1	10	2	20	0	1	1	2	5	1	0800	 	 	 	 	 	 	 	 	 	000000008734
5560	1	 	1	20	16	 	0	1	1	1	B	2	0330	 	 	 	 	 	 	 	 	 	000000008738
5560	1	 	12	996	996	40	40	B	1	B	5	1	B	 	 	 	1	1	 	 	 	 	000000018009
5560	1	 	1	20	15	 	2	1	1	1	B	2	0500	 	 	 	 	2	 	 	 	 	000000018012
5560	1	 	1	15	7	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000018013
5560	1	 	1	5	3	 	0	1	1	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000018015
5560	2	 	1	5	5	 	2	1	1	1	B	2	0930	 	 	 	 	 	 	 	 	 	000000018015
5560	1	2	1	10	2	 	0	1	1	2	B	2	0730	 	 	 	 	 	 	 	 	 	000000018021
5560	1	 	8	20	10	 	0	1	2	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000018023
5560	1	 	4	10	2	 	0	1	1	B	B	2	1100	 	 	 	 	 	 	 	 	 	000000018025
5560	2	 	4	10	2	 	2	1	1	B	B	2	1100	 	 	 	 	 	 	 	 	 	000000018025
5560	1	 	2	10	6	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000018026
5560	2	 	9	15	3	 	0	1	1	B	B	2	0500	 	 	 	 	 	 	 	 	 	000000018026
5560	1	 	12	996	996	20	20	B	1	B	5	1	B	 	 	 	1	1	 	 	 	 	000000018029
5560	2	 	2	20	0	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000018029
5560	1	 	1	10	3	 	0	1	1	1	B	2	0845	 	 	 	 	 	 	 	 	 	000000018030
5560	1	 	1	15	10	 	0	2	1	1	B	2	0300	 	 	 	 	 	 	 	 	 	000000018032
5560	1	 	1	20	12	 	0	1	2	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000018034
5560	2	2	1	12	3	 	0	1	1	2	B	2	0700	 	 	 	 	 	 	 	 	 	000000018034
5560	1	 	1	20	12	 	0	1	2	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000018041
5560	1	 	11	15	1	 	0	1	1	B	B	2	0930	 	 	 	 	2	 	 	 	 	000000018045
5560	1	 	1	6	5	 	0	1	1	1	B	2	0745	 	 	 	 	 	 	 	 	 	000000018049
5560	1	 	2	5	3	 	0	1	2	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000018051
5560	2	 	2	30	5	2	2	1	1	1	1	1	0730	 	 	 	 	 	 	 	 	 	000000018051
5560	1	 	2	20	15	 	0	1	2	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000018052
5560	1	 	12	996	996	40	0	B	1	B	3	1	B	 	 	 	1	1	 	 	 	 	000000018053
5560	1	 	1	15	6	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000018054
5560	1	 	2	15	10	2	2	1	2	1	1	1	0700	 	 	 	 	 	 	 	 	 	000000018057
5560	1	 	12	996	996	30	10	B	1	B	5	1	B	 	 	 	1	1	 	 	 	 	000000018060
5560	2	 	2	10	6	 	0	2	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000018060
5560	2	 	1	15	15	 	0	2	2	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000018063
5560	1	 	1	20	5	 	0	1	1	1	B	2	0745	 	 	 	 	 	 	 	 	 	000000018066
5560	2	2	1	15	5	 	0	1	1	2	B	2	0630	 	 	 	 	 	 	 	 	 	000000018066
5560	1	 	3	20	8	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000018069
5560	2	 	1	10	3	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000018069
5560	2	 	2	30	10	 	0	1	1	1	B	2	0755	 	 	 	 	 	 	 	 	 	000000018070
5560	1	 	2	15	5	 	5	1	2	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000018071
5560	1	 	1	15	6	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000018072
5560	2	 	1	15	6	 	8	1	1	1	B	2	0900	 	 	 	 	 	 	 	 	 	000000018072
5560	1	 	1	15	10	20	0	1	2	1	0	1	0800	 	 	 	 	 	 	 	 	 	000000018082
5560	2	 	1	25	20	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000018082
5560	1	 	8	15	3	 	0	1	1	1	B	2	0810	 	 	 	 	 	 	 	 	 	000000018086
5560	1	 	1	10	10	 	0	1	1	1	B	2	0715	 	 	 	 	 	 	 	 	 	000000018087
5560	1	 	1	15	7	 	0	1	2	1	B	2	0845	 	 	 	 	 	 	 	 	 	000000018088
5560	2	 	1	5	2	1	0	1	1	1	0	1	0745	 	 	 	 	 	 	 	 	 	000000018088
5560	1	 	2	10	3	20	20	1	1	1	1	1	0930	 	 	 	 	 	 	 	 	 	000000018089
5560	2	 	1	15	7	 	0	1	1	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000018089
5560	1	 	2	10	5	 	42	1	1	1	B	2	0815	 	 	 	 	 	 	 	 	 	000000018091
5560	2	 	1	8	10	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000018091
5560	1	 	2	4	2	2	0	1	1	1	0	1	0630	 	 	 	 	 	 	 	 	 	000000018092
5560	1	 	1	10	1	 	0	1	1	1	B	2	0845	 	 	 	 	 	 	 	 	 	000000018093
5560	1	 	2	8	7	 	2	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000018097
5560	2	 	2	8	2	 	0	1	1	1	B	2	0500	 	 	 	 	 	 	 	 	 	000000018097
5560	3	 	2	8	2	 	0	1	1	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000018097
5560	1	 	1	20	10	 	0	1	1	1	B	2	0730	 	 	 	 	 	 	 	 	 	000000018098
5560	1	 	4	15	10	 	0	2	1	B	B	2	0800	 	 	 	 	 	 	 	 	 	000000018099
5560	2	2	1	15	5	 	0	1	1	2	B	2	0800	 	 	 	 	 	 	 	 	 	000000018100
5560	1	 	2	10	2	 	28	2	1	1	B	2	0945	 	 	 	 	 	 	 	 	 	000000018101
5560	1	 	1	12	3	 	0	2	1	1	B	2	0200	 	 	 	 	 	 	 	 	 	000000018102
5560	1	2	1	7	1	 	0	1	1	2	B	2	0840	 	 	 	 	 	 	 	 	 	000000018105
5560	2	 	1	5	5	 	0	1	1	1	B	2	0530	 	 	 	 	 	 	 	 	 	000000018105
5560	1	 	1	4	0	 	0	1	1	1	B	2	0630	 	 	 	 	 	 	 	 	 	000000018106
5560	2	2	3	25	5	 	2	1	1	2	B	2	0830	 	 	 	 	 	 	 	 	 	000000018111
5560	1	 	4	45	4	 	2	2	1	B	B	2	0130	 	 	 	 	 	 	 	 	 	000000018112
5560	2	 	4	5	2	 	0	1	1	B	B	2	0600	 	 	 	 	 	 	 	 	 	000000018114
5560	1	 	4	20	2	 	0	1	1	B	B	2	0900	 	 	 	 	 	 	 	 	 	000000018115
5560	1	 	3	20	6	 	0	1	1	1	B	2	0550	 	 	 	 	 	 	 	 	 	000000018127
5560	1	 	1	30	40	30	5	2	1	1	5	1	0430	 	 	 	 	1	 	 	 	 	000000018129
5560	1	 	1	10	4	 	0	1	1	1	B	2	0830	 	 	 	 	 	 	 	 	 	000000018132
5560	1	 	1	10	3	20	20	1	2	1	4	1	0900	 	 	 	 	 	 	 	 	 	000000018134
5560	1	 	2	7	7	 	30	1	2	1	B	2	0800	 	 	 	 	 	 	 	 	 	000000018145
5560	2	 	1	3	3	 	0	1	1	1	B	2	0700	 	 	 	 	 	 	 	 	 	000000018157
5560	1	 	11	25	2	 	2	2	1	B	B	2	0330	 	 	 	 	 	 	 	 	 	000000018165
